Label_x,Label_y,RSSI_1,proximity_1,accuracy_1,RSSI_2,proximity_2,accuracy_2,RSSI_3,proximity_3,accuracy_3,RSSI_4,proximity_4,accuracy_4,RSSI_5,proximity_5,accuracy_5,RSSI_6,proximity_6,accuracy_6,RSSI_7,proximity_7,accuracy_7,RSSI_8,proximity_8,accuracy_8
0.0,1.0,-47.0,near,1.176763848036117,-62.0,far,6.470669515822656,-74.0,far,23.61117108269602,0.0,unknow,-1.0,-80.0,far,34.13624191439874,-79.0,far,62.26735728309518,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,1.0,-47.0,near,1.176763848036117,-62.0,far,6.470669515822656,-74.0,far,23.61117108269602,0.0,unknow,-1.0,-80.0,far,34.13624191439874,-79.0,far,62.26735728309518,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,1.0,-44.0,near,0.9131129179334819,-65.0,far,6.725034740207179,-73.0,far,23.71849023952639,0.0,unknow,-1.0,-79.0,far,35.14100142614269,-78.0,far,61.01258572536649,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,1.0,-44.0,near,0.9131129179334819,-65.0,far,6.725034740207179,-73.0,far,23.71849023952639,0.0,unknow,-1.0,-79.0,far,35.14100142614269,-78.0,far,61.01258572536649,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,1.0,-44.0,near,0.9131129179334819,-65.0,far,6.725034740207179,-73.0,far,23.71849023952639,0.0,unknow,-1.0,-79.0,far,35.14100142614269,-78.0,far,61.01258572536649,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,1.0,-44.0,near,0.9131129179334819,-65.0,far,6.725034740207179,-73.0,far,23.71849023952639,0.0,unknow,-1.0,-79.0,far,35.14100142614269,-78.0,far,61.01258572536649,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,1.0,-44.0,near,0.9131129179334819,-65.0,far,6.725034740207179,-73.0,far,23.71849023952639,0.0,unknow,-1.0,-79.0,far,35.14100142614269,-78.0,far,61.01258572536649,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,1.0,-44.0,near,0.7787530313438262,-63.0,far,6.737601517179436,-72.0,far,23.43849460728171,-78.0,far,59.2431306012186,-78.0,far,35.830404155727784,-81.0,far,61.393208679337974,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,1.0,-44.0,near,0.7787530313438262,-63.0,far,6.737601517179436,-72.0,far,23.43849460728171,-78.0,far,59.2431306012186,-78.0,far,35.830404155727784,-81.0,far,61.393208679337974,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,1.0,-44.0,near,0.7787530313438262,-63.0,far,6.737601517179436,-72.0,far,23.43849460728171,-78.0,far,59.2431306012186,-78.0,far,35.830404155727784,-81.0,far,61.393208679337974,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,1.0,-44.0,near,0.7787530313438262,-63.0,far,6.737601517179436,-72.0,far,23.43849460728171,-78.0,far,59.2431306012186,-78.0,far,35.830404155727784,-81.0,far,61.393208679337974,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,1.0,-44.0,near,0.7787530313438262,-63.0,far,6.737601517179436,-72.0,far,23.43849460728171,-78.0,far,59.2431306012186,-78.0,far,35.830404155727784,-81.0,far,61.393208679337974,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,1.0,-44.0,near,0.7787530313438262,-63.0,far,6.737601517179436,-72.0,far,23.43849460728171,-78.0,far,59.2431306012186,-78.0,far,35.830404155727784,-81.0,far,61.393208679337974,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,1.0,-45.0,near,0.7409680424295912,-62.0,far,6.618161134665828,-70.0,far,22.423283692142505,-78.0,far,58.25428348764346,-78.0,far,36.475582654952355,-82.0,far,62.14673812520792,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,1.0,-45.0,near,0.7409680424295912,-62.0,far,6.618161134665828,-70.0,far,22.423283692142505,-78.0,far,58.25428348764346,-78.0,far,36.475582654952355,-82.0,far,62.14673812520792,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,1.0,-45.0,near,0.7409680424295912,-62.0,far,6.618161134665828,-70.0,far,22.423283692142505,-78.0,far,58.25428348764346,-78.0,far,36.475582654952355,-82.0,far,62.14673812520792,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,2.0,-45.0,near,0.7125365256877585,-57.0,far,4.213908708538726,-72.0,far,21.103134551115833,-79.0,far,59.6836354014565,-75.0,far,36.457471119131874,-77.0,far,56.64147466533443,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,2.0,-45.0,near,0.7125365256877585,-57.0,far,4.213908708538726,-72.0,far,21.103134551115833,-79.0,far,59.6836354014565,-75.0,far,36.457471119131874,-77.0,far,56.64147466533443,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,2.0,-45.0,near,0.7125365256877585,-57.0,far,4.213908708538726,-72.0,far,21.103134551115833,-79.0,far,59.6836354014565,-75.0,far,36.457471119131874,-77.0,far,56.64147466533443,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,2.0,-45.0,near,0.7125365256877585,-57.0,far,4.213908708538726,-72.0,far,21.103134551115833,-79.0,far,59.6836354014565,-75.0,far,36.457471119131874,-77.0,far,56.64147466533443,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,2.0,-45.0,near,0.7125365256877585,-57.0,far,4.213908708538726,-72.0,far,21.103134551115833,-79.0,far,59.6836354014565,-75.0,far,36.457471119131874,-77.0,far,56.64147466533443,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,2.0,-45.0,near,0.7002645087058742,-58.0,far,4.092051158277351,-70.0,far,20.59528811794911,-79.0,far,59.241631980789826,0.0,unknow,-1.0,-77.0,far,55.27498447598637,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,2.0,-45.0,near,0.7002645087058742,-58.0,far,4.092051158277351,-70.0,far,20.59528811794911,-79.0,far,59.241631980789826,0.0,unknow,-1.0,-77.0,far,55.27498447598637,0.0,unknow,-1.0,0.0,unknow,-1.0
0.0,2.0,-45.0,near,0.7002645087058742,-58.0,far,4.092051158277351,-70.0,far,20.59528811794911,-79.0,far,59.241631980789826,0.0,unknow,-1.0,-77.0,far,55.27498447598637,0.0,unknow,-1.0,0.0,unknow,-1.0
