Label_x,Label_y,RSSI_1,proximity_1,accuracy_1,RSSI_2,proximity_2,accuracy_2,RSSI_3,proximity_3,accuracy_3,RSSI_4,proximity_4,accuracy_4,RSSI_5,proximity_5,accuracy_5,RSSI_6,proximity_6,accuracy_6,RSSI_7,proximity_7,accuracy_7,RSSI_8,proximity_8,accuracy_8
6.0,0.0,-64.0,far,7.550874781722458,-65.0,far,8.104946207020397,-69.0,far,16.66055740057595,-74.0,far,36.38846561589124,-78.0,far,39.36418756015904,-85.0,far,114.17359845272064,0.0,unknow,-1.0,0.0,unknow,-1.0
6.0,0.0,-64.0,far,7.577059920335477,-69.0,far,8.65528923430905,-69.0,far,16.44059276562866,-76.0,far,36.35678865872902,-77.0,far,39.46432790045071,0.0,unknow,-1.0,0.0,unknow,-1.0,-82.0,far,88.52649897356774
6.0,0.0,-63.0,far,7.391030270026712,-69.0,far,10.427584353000439,-68.0,far,15.039101282134794,-73.0,far,33.27703627516329,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0
6.0,0.0,-65.0,far,7.561795546705824,-69.0,far,10.83320514662846,-69.0,far,15.002146149940316,-74.0,far,32.65298804327247,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0
7.0,0.0,-63.0,far,7.220831503560305,-62.0,far,9.51072431135633,-69.0,far,13.13692357783983,-71.0,far,27.1246310413799,-74.0,far,35.235859533618516,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0
7.0,0.0,-62.0,far,7.015407696279272,-63.0,far,9.07184742414005,-69.0,far,13.285082952184085,-73.0,far,26.89110041647286,-74.0,far,34.5940493830979,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0
7.0,0.0,-62.0,far,6.847698769472209,-67.0,far,9.304380959435811,-66.0,far,12.835508270293417,-69.0,far,25.211772895473942,-74.0,far,34.018836051341175,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0
7.0,0.0,-63.0,far,6.842635852892152,-68.0,far,9.64112238673259,-66.0,far,12.456222749578927,-70.0,far,24.22020923428989,-74.0,far,33.50071705844998,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0
7.0,0.0,-62.0,far,6.7045277299728685,-68.0,far,9.957047959791897,-64.0,far,11.685934648028285,-71.0,far,23.69227156802454,-72.0,far,32.25636283119877,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0
7.0,0.0,-63.0,far,6.720184511310419,-68.0,far,10.250057873122504,-64.0,far,11.067939692026819,-73.0,far,23.754165359234875,-74.0,far,31.90240669014665,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0
