Label_x,Label_y,RSSI_1,proximity_1,accuracy_1,RSSI_2,proximity_2,accuracy_2,RSSI_3,proximity_3,accuracy_3,RSSI_4,proximity_4,accuracy_4,RSSI_5,proximity_5,accuracy_5,RSSI_6,proximity_6,accuracy_6,RSSI_7,proximity_7,accuracy_7,RSSI_8,proximity_8,accuracy_8
58.0,5.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-66.0,far,14.382389301373621,-70.0,far,18.77303092766811,-59.0,far,4.359681739727337,-76.0,far,17.61910804757112
58.0,5.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-68.0,far,14.214498116113441,-71.0,far,18.789785496489944,-59.0,far,4.307945258617774,-72.0,far,17.95363968440531
58.0,4.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-72.0,far,15.029836565595408,-72.0,far,18.532499112862972,-62.0,far,4.514209518096996,-63.0,far,12.427778948684647
58.0,4.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-73.0,far,15.657257604008684,-74.0,far,19.123468232122747,-62.0,far,4.725745578139668,-61.0,far,10.903427947992855
58.0,4.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-72.0,far,16.111159874004116,-73.0,far,19.517901447420705,-62.0,far,4.912056897695324,-63.0,far,10.248307571119684
58.0,4.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-72.0,far,16.537805018797652,-73.0,far,19.888841949805432,-60.0,far,4.861969004052297,-62.0,far,9.506677905676876
58.0,4.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-71.0,far,16.754719341313063,-71.0,far,19.799794365164473,-58.0,far,4.578475374786728,-61.0,far,8.711614625009243
58.0,3.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-71.0,far,14.75604070602068,-70.0,far,19.39900665485333,-60.0,far,4.194552099779827,-65.0,far,7.143564950048048
58.0,3.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-75.0,far,15.604786973438957,-70.0,far,19.117055605004644,-63.0,far,4.5127929951467625,-68.0,far,7.607944277185092
58.0,3.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,0.0,unknow,-1.0,-72.0,far,16.05481055310427,-73.0,far,19.504566232703596,-63.0,far,4.80794936803493,-65.0,far,7.752375378642131
